TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Side Tilt Angle,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,RIO Input Voltage,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
103.402259,,1.0,12.35826444640531,3650.0,0.0,,,-1.0,,349.46468341622256,0.35,20.09375,4.776849569586986,9.03125,0.0,0.0,,0.0,0.0,,,1.0,,21.40625,23.71875,59.80223805000001,5.177361451081481,0.0,0.0,0.0,16.34375,-0.299478143453598,0.06404995918273926,0.0,0.0,,0.0,0.35,1.0,1.0,,,0.020358999999999128,7.213142063863492,32.65625,0.0,,,4.212598425196871,0.0,,,,0.0,,0.9314249157905579,-0.6047242879867554,0.0,,0.0,25.52926899123554,2182.857421875,9.95,-206.8571319580078,94.77684956958699,134.625,,,0.0,0.169189453125,-223.4407818307413,,0.0,1.0,,-2.782568429208604E8,,3314.28515625,0.03078499999999451,9.840761474609375,1.0,,0.65,6.476049309518515,,4.212598425196871,0.0,1.0,1.400634850045382,0.0,-1.0,0.0,0.38037109375,269.0,-162.08222935198054,0.0,,27.3125,0.450927734375,1.0,0.48699766397476196,4.0,0.0,0.0,,0.0,1.0,-166.28575134277344,1.0,0.0,28.11794971677628,,,1.0,16.03125,,
103.440628,,1.0,7.943346043742364,3650.0,4.90625,,,,,7.158471943470989,0.35,23.71875,,,0.0,0.0,,,0.0,,,1.0,,20.46875,24.8125,,5.742737948442027,0.0,,0.0,11.5,-0.34336376190185547,0.06404995918273926,0.0,0.0,,,0.35,1.0,1.0,,,0.038369000000002984,7.14325704315209,30.53125,,,,4.409448818897658,,,,,0.0,,0.8937040567398071,-0.5601672530174255,0.0,,0.0,26.012856607487066,2182.857421875,,-214.2856903076172,,,,,0.0,,-219.30034927739715,,,1.0,,-2.782568429208604E8,,3377.142333984375,0.010431999999994446,,1.0,,0.65,6.476049309518515,,4.409448818897658,,1.0,1.4780290115499073,0.0,,0.0,,,-156.81888513256067,0.0,,26.21875,,1.0,,0.0,0.0,,,,1.0,-170.85716247558594,1.0,,28.88422558170808,,,1.0,12.65625,,
103.45902,,1.0,13.233715285212703,3650.0,0.0,,,,,12.718846634839073,0.35,22.8125,,,0.0,0.0,,,0.0,,,1.0,,16.25,24.8125,,6.206151433159107,0.0,,0.0,4.375,-0.2462538480758667,0.06404995918273926,0.0,0.0,,,0.35,1.0,0.0,,,0.018391999999991526,7.25218215097461,26.625,,,,4.527559055118131,,,,,0.0,,0.885891318321228,-0.4597613513469696,0.0,,0.0,26.54547111519159,2205.714599609375,,-214.2856903076172,,,,,0.0,,-214.99683159826506,,,1.0,,-2.782568429208604E8,,3377.142333984375,0.010578000000009524,,1.0,,0.0,6.476049309518515,,4.527559055118131,,0.0,1.556026823215517,0.0,,0.0,,,-151.71861900972274,0.0,,26.21875,,1.0,,0.0,0.0,,,,1.0,-173.7142791748047,1.0,,29.648546831771142,,,0.0,14.1875,,
103.476437,,1.0,352.83598872507315,3650.0,0.0,,,,,4.634439321251003,0.35,28.46875,,,0.0,0.0,,,0.0,,,1.0,,5.28125,27.5,,6.961454548131826,0.0,,0.0,1.21875,-0.20441298186779022,0.06404995918273926,0.0,0.0,,,0.35,1.0,0.0,,,0.017417000000008898,7.312042856133509,21.875,,,,4.507874015748052,,,,,0.0,,0.8559831380844116,-0.4268623888492584,0.0,,0.0,26.928396731443115,2205.714599609375,,-219.42857360839844,,,,,0.0,,-210.9256445529739,,,1.0,,-2.782568429208604E8,,3439.999755859375,0.009636000000000422,,1.0,,0.0,6.476049309518515,,4.507874015748052,,0.0,1.755054518218293,0.0,,0.0,,,-146.38599196275044,0.0,,25.0,,1.0,,0.0,0.0,,,,1.0,-173.7142791748047,1.0,,30.409124005509028,,,0.0,14.1875,,
103.495772,,1.0,342.96548626392394,3650.0,0.0,,,,,6.729327238351975,0.35,25.1875,,,0.0,0.0,,,0.0,,,1.0,,5.8125,0.0,,7.303049257184455,0.0,,0.0,0.0,-0.12833033502101898,0.06404995918273926,0.0,0.0,,,0.35,1.0,0.0,,,0.019334999999998104,6.873414732089494,34.8125,,74.7,,4.527559055118131,,,,,0.0,,0.8217108845710754,-0.3397015333175659,0.0,,0.0,27.512699462981573,2222.857421875,,-222.8571319580078,,,,80.98693914654226,0.0,,-206.38312628356152,,,1.0,,-2.782568429208604E8,,3497.142822265625,0.011510999999998717,,1.0,86.4,0.0,6.476049309518515,,4.527559055118131,,0.0,1.7541731768632172,0.0,,0.0,,,-141.52478155789504,0.0,,25.9375,,1.0,,0.0,0.0,,,,1.0,-172.57142639160156,1.0,,31.1642240915738,,,0.0,15.8125,,
103.512153,,1.0,339.7603042022088,3650.0,0.0,,,,,350.06357473903387,0.35,27.1875,,,0.0,0.0,,,0.0,,,1.0,,0.0,0.0,,7.990148972290115,0.0,,0.0,0.0,-0.12833033502101898,0.06404995918273926,0.0,0.0,,,0.35,1.0,0.0,,,0.016380999999995538,6.578933956122675,25.1875,,,,4.566929133858288,,,,,0.0,,0.8217108845710754,-0.3397015333175659,0.0,,0.0,27.917103897340553,2222.857421875,,-222.8571319580078,,,,,0.0,,-202.1306298589063,,,1.0,,-2.782568429208604E8,,3497.142822265625,0.009275000000002365,,1.0,,0.0,6.476049309518515,,4.566929133858288,,0.0,1.6813975733579234,0.0,,0.0,,,-136.37363469117622,0.0,,23.28125,,1.0,,0.0,0.0,,,,1.0,-172.57142639160156,1.0,,31.91217838348561,,,0.0,15.6875,,
103.527883,,1.0,338.1186643774638,3650.0,0.0,,,,,356.2290474208716,0.35,25.9375,,,0.0,0.0,,,0.0,,,1.0,,0.0,0.0,,7.709921333696542,0.0,,0.0,0.0,-0.04528946802020073,0.06404995918273926,0.0,0.0,,,0.35,1.0,0.0,,,0.015730000000004907,5.96207360445401,19.125,,,,4.566929133858288,,,,,0.0,,0.7942747473716736,-0.28348642587661743,0.0,,0.0,28.796428258097578,2160.000244140625,,-220.5714569091797,,,,,0.0,,-196.85751078629804,,,1.0,,-2.782568429208604E8,,3542.857421875,0.02503099999999847,,1.0,,0.0,6.476049309518515,,4.566929133858288,,0.0,1.392774589034895,0.0,,0.0,,,-132.2428633314999,0.0,,19.28125,,1.0,,0.0,0.0,,,,1.0,-173.14285278320312,1.0,,32.65138892494585,,,0.0,15.5625,,
103.55938,,1.0,324.66547140570964,3650.0,0.0,,,,,2.9592603872354006,0.35,25.9375,,,0.0,0.0,,,0.0,,,1.0,,0.0,0.0,,8.11991930087423,0.0,,0.0,0.0,-0.07272560894489288,0.06404995918273926,0.0,0.0,,,0.35,1.0,0.0,,,0.03149700000000166,5.39825164572934,19.125,,,,4.527559055118131,,,,,0.0,,0.7675710320472717,-0.31434065103530884,0.0,,0.0,29.32037691434912,2160.000244140625,,-215.4285888671875,,,,,0.0,,-192.22419683152606,,,1.0,,-2.782568429208604E8,,3542.857421875,0.010429999999999495,,1.0,,0.0,6.476049309518515,,4.527559055118131,,0.0,1.3483859024871878,0.0,,0.0,,,-127.4725450318373,0.0,,19.28125,,1.0,,0.0,0.0,,,,1.0,-168.5714111328125,1.0,,33.380336564786234,,,0.0,14.375,,
103.576086,,1.0,342.8795015124673,3650.0,0.3125,,,,,354.9914417596655,0.35,22.8125,,,0.0,0.0,,,0.0,,,1.0,,0.0,0.0,,8.488111941203755,0.0,,0.0,0.0,-0.07415997982025146,0.10316705703735352,0.0,0.0,,,0.35,1.0,0.0,,,0.01670599999999922,4.997540969737619,20.3125,,,,4.507874015748052,,,,,0.0,,0.7694326639175415,-0.2930082082748413,0.0,,0.0,29.853528104581116,1988.5712890625,,-215.4285888671875,,,,,0.0,,-187.50119478477896,,,1.0,,-2.782568429208604E8,,3588.57177734375,0.01131499999999619,,1.0,,0.0,4.173029893602415,,4.507874015748052,,0.0,1.3537689346279767,0.0,,0.0,,,-122.79179664829971,0.0,,16.625,,1.0,,0.25,0.0,,,,1.0,-168.5714111328125,1.0,,34.09758407518299,,,0.0,14.375,,
103.59271,,1.0,327.6486390390867,3650.0,0.0,,,,,6.32717271943667,0.35,21.4375,,,0.0,0.0,,,0.0,,,1.0,,0.0,0.0,,8.366751598734268,0.0,,0.0,0.0,-0.03625598922371864,0.10316705703735352,0.0,0.0,,,0.35,1.0,0.0,,,0.01662399999999309,4.415902455498319,16.0625,,,,4.527559055118131,,,,,0.0,,0.7462385892868042,-0.21860408782958984,0.0,,0.0,30.6184052262661,1731.4287109375,,-212.00003051757812,,,,,0.0,,-182.24366890569297,,,1.0,,-2.782568429208604E8,,3628.57177734375,0.014929000000009296,,1.0,,0.0,4.173029893602415,,4.527559055118131,,0.0,1.2351002603020171,0.0,,0.0,,,-118.64550159597144,0.0,,15.46875,,1.0,,0.0,0.0,,,,1.0,-162.8571319580078,1.0,,34.80178102563323,,,0.0,12.5,,
103.613145,,1.0,335.9442324318138,3650.0,0.84375,,,-1.0,,1.2658583483756518,0.35,21.78125,-1.7829504795736568,9.5,0.0,0.0,,0.0,0.0,,,1.0,,0.0,0.0,59.115592612499995,8.811630895433524,0.0,0.0,0.0,0.0,-0.014069032855331898,0.05272483825683594,0.0,0.0,,0.0,0.35,1.0,0.0,,,0.020435000000006198,3.4841726837143248,13.0625,0.0,,,4.527559055118131,0.0,,,,0.0,,0.7258522510528564,-0.2145451158285141,0.0,,0.0,31.76025676478868,1445.71435546875,11.850000000000001,-205.7143096923828,88.21704952042634,39.625,,,0.0,0.17041015625,-172.29352654320257,,0.0,1.0,,-2.782568429208604E8,,3662.857421875,0.026150999999998703,11.763197509765625,1.0,,0.0,7.444008043347466,,4.527559055118131,0.0,0.0,1.3331097876359947,0.0,-1.0,0.0,0.3759765625,251.0,-109.78824210137098,0.0,,11.4375,0.4541015625,1.0,0.48270952701568604,2.0625,0.0,0.0,,0.0,1.0,-154.8571014404297,1.0,0.0,36.16607221250544,,,0.0,14.375,,
103.654716,,1.0,336.2789682134189,3650.0,0.03125,,,,,11.901753554891936,0.35,22.375,,,0.0,0.0,,,0.0,,,1.0,,0.0,0.0,,8.324941235423665,0.0,,0.0,0.0,-0.0019531846046447754,0.05272483825683594,0.0,0.0,,,0.35,1.0,0.0,,,0.04157099999999048,2.764625591369849,12.21875,,,,4.547244094488209,,,,,0.0,,0.7075411081314087,-0.1834467649459839,0.0,,0.0,32.66144738583874,1160.0,,-197.7143096923828,,,,,0.0,,-166.55391256659937,,,1.0,,-2.782568429208604E8,,3691.4287109375,0.010704000000004044,,1.0,,0.0,7.444008043347466,,4.547244094488209,,0.0,1.3879794963742234,0.0,,0.0,,,-106.1240240613103,0.0,,10.0625,,1.0,,0.09375,0.0,,,,1.0,-145.14283752441406,1.0,,36.823918003550574,,,0.0,13.59375,,
103.671142,,1.0,334.7132342227467,3650.0,0.0,,,,,1.167238357660251,0.35,28.375,,,0.0,0.0,,,0.0,,,1.0,,0.0,0.0,,8.58406247039973,0.0,,0.0,0.0,-0.11590930074453354,0.05272483825683594,0.0,0.0,,,0.35,1.0,0.0,,,0.01642600000000982,2.3611252923973516,11.28125,,,,4.566929133858288,,,,,0.0,,0.7069307565689087,-0.08270516246557236,0.0,,0.0,33.1721869100512,1160.0,,-197.7143096923828,,,,,0.0,,-161.52744508649994,,,1.0,,-2.782568429208604E8,,3691.4287109375,0.01055499999999654,,1.0,,0.0,7.444008043347466,,4.566929133858288,,0.0,1.441939561492548,0.0,,0.0,,,-101.7469745879952,0.0,,7.46875,,1.0,,0.0,0.0,,,,1.0,-133.71426391601562,1.0,,37.46421814525107,,,0.0,12.25,,
103.688664,,1.0,341.714011429022,3650.0,0.0,,,,,9.124794562857225,0.35,24.6875,,,0.0,0.0,,,0.0,,,1.0,,0.0,0.0,,7.881498024525698,0.0,,0.0,0.0,-0.006591998040676117,0.05272483825683594,0.0,0.0,,,0.35,1.0,0.0,,,0.017521999999999593,1.5841168249828692,9.0625,,,,4.566929133858288,,,,,0.0,,0.6905423402786255,-0.16299936175346375,0.0,,0.0,34.145324664495654,880.0,,-186.8571319580078,,,,,0.0,,-155.50910302516507,,,1.0,,-2.782568429208604E8,,3714.28564453125,0.02079700000000173,,1.0,,0.0,7.444008043347466,,4.566929133858288,,0.0,1.6933935683730093,0.0,,0.0,,,-98.36124868889239,0.0,,7.5,,1.0,,0.0,0.0,,,,1.0,-133.71426391601562,1.0,,38.0860736767585,,,0.0,15.34375,,
103.726144,,1.0,347.443830055187,3650.0,0.0,,,,,6.197374577467068,0.35,24.625,,,0.0,0.0,,,0.0,,,1.0,,0.0,0.0,,7.728648647495149,0.0,,0.0,7.6875,-0.04138309881091118,0.04538416862487793,0.0,0.0,,,0.35,1.0,0.0,,,0.03748000000000218,1.1151301924017698,9.34375,,,,4.547244094488209,,,,,0.0,,0.6804406642913818,-0.24182866513729095,0.0,,0.0,34.8243511316141,588.5712890625,,-173.71426391601562,,,,,0.0,,-150.01382056524324,,,1.0,,-2.782568429208604E8,,3725.7138671875,0.009920999999991409,,1.0,,0.0,9.6585976935264,,4.547244094488209,,0.0,1.8310063936679764,0.0,,0.0,,,-94.45300177686036,0.0,,3.90625,,1.0,,0.0,0.0,,,,1.0,-123.42854309082031,1.0,,38.688675455361675,,,0.0,13.25,,
103.7427,,1.0,348.50306492520593,3650.0,0.0,,,,,15.604467541222085,0.35,22.875,,,0.0,0.0,,,0.0,,,1.0,,7.09375,0.0,,7.234807720795686,0.0,,0.0,0.0,-0.05487228184938431,0.04538416862487793,0.0,0.0,,,0.35,1.0,0.0,,,0.016555999999994242,0.7178815826886588,8.375,,,,4.586614173228368,,,,,0.0,,0.6746421456336975,-0.2222968190908432,0.0,,0.0,35.65389339940407,102.85693359375,,-161.71426391601562,,,,,0.0,,-144.1534154796978,,,1.0,,-2.782568429208604E8,,3731.42822265625,0.03135400000000743,,1.0,,0.0,9.6585976935264,,4.586614173228368,,0.0,2.211519582850348,0.0,,0.0,,,-90.9099465424886,0.0,,4.625,,1.0,,0.0,0.0,,,,1.0,-115.9999771118164,1.0,,39.27129725980191,,,0.0,12.40625,,
103.78064,,1.0,350.4981803797109,3650.0,0.0,,,,,12.497604821633379,0.35,23.9375,,,0.0,0.0,,,0.0,,,1.0,,0.0,0.0,,8.903910756947383,0.0,,0.0,6.6875,-0.1268959641456604,0.04538416862487793,0.0,0.0,,,0.35,1.0,0.0,,,0.03794000000000608,0.5727432324054782,7.46875,,,,4.665354330708682,,,,,0.0,,0.6674703359603882,-0.2703024446964264,0.0,,0.0,35.92213301565561,102.85693359375,,-153.7143096923828,,,,,0.0,,-135.0267412382011,,,1.0,,-2.782568429208604E8,,3731.42822265625,0.009552999999996814,,1.0,,0.0,9.6585976935264,,4.665354330708682,,0.0,2.35798852842327,0.0,,0.0,,,-81.22852533467812,0.0,,3.8125,,1.0,,0.0,0.0,,,,1.0,-103.9999771118164,1.0,,40.3740883941293,,,0.0,15.28125,,
103.800651,,1.0,12.363388525140593,3650.0,0.0,,,,,9.586180999899693,0.35,25.65625,,,0.0,0.0,,,0.0,,,1.0,,14.46875,0.0,,9.39369283824908,0.0,,0.0,2.1875,-0.13986632227897644,0.04538416862487793,0.0,0.0,,,0.35,1.0,0.0,,,0.02001099999999667,0.6469553284699167,7.40625,,,,4.685039370078761,,,,,0.0,,0.6648457050323486,-0.2614215612411499,0.0,,0.0,36.19634417734059,5.714111328125,,-153.7143096923828,,,,,0.0,,-130.09289328493614,,,1.0,,-2.782568429208604E8,,3737.1416015625,0.009163999999998396,,1.0,,0.0,9.6585976935264,,4.685039370078761,,0.0,2.568478813512061,0.0,,0.0,,,-76.75889354890305,0.0,,2.1875,,1.0,,0.0,0.0,,,,1.0,-103.9999771118164,1.0,,40.89319059646513,,,0.0,12.28125,,
103.815113,,1.0,356.89265982034556,3650.0,0.0,,,,,3.063532689989764,0.35,23.96875,,,0.0,0.0,,,0.0,,,1.0,,22.9375,0.0,,10.016326616612446,0.0,,0.0,10.28125,-0.062898650765419,0.04538416862487793,0.0,0.0,,,0.35,1.0,0.0,,,0.014461999999994646,0.6866519042289253,6.125,,,,4.625984251968525,,,,,0.0,,0.669423520565033,-0.18887905776500702,0.0,,0.0,36.38200327359212,5.714111328125,,-147.4285888671875,,,,,0.0,,-125.27760587494423,,,1.0,,-2.782568429208604E8,,3725.7138671875,0.009579000000002225,,1.0,,0.0,9.6585976935264,,4.625984251968525,,0.0,2.5944569413777234,0.0,,0.0,,,-72.17084433026325,0.0,,2.1875,,1.0,,0.0,0.0,,,,1.0,-97.1428451538086,1.0,,41.39016658189834,,,0.0,12.28125,,
103.829981,,1.0,343.0457760904597,3650.0,0.0,,,,,357.352778512994,0.35,23.0625,,,0.0,0.0,,,0.0,,,1.0,,11.3125,0.0,,10.623204526261333,0.0,,0.0,12.8125,-0.03888058289885521,0.04538416862487793,0.0,0.0,,,0.35,1.0,0.0,,,0.014868000000006987,0.537652474933277,9.25,,,,4.566929133858288,,,,,0.0,,0.6682637929916382,-0.1902218759059906,0.0,,0.0,36.55304102382409,5.714111328125,,-134.2857208251953,,,,,0.0,,-120.43364821137273,,,1.0,,-2.782568429208604E8,,3725.7138671875,0.010436999999996033,,1.0,,0.0,9.6585976935264,,4.566929133858288,,0.0,2.56388752317614,0.0,,0.0,,,-67.61046533522247,0.0,,3.71875,,1.0,,0.125,0.0,,,,1.0,-89.1428451538086,1.0,,41.86464328695476,,,0.0,11.5625,,
103.849355,,1.0,342.22302580990436,3650.0,0.0,,,-1.0,,348.5385210946692,0.35,23.8125,8.365886124032599,9.28125,0.0,0.0,,0.0,0.0,,,1.0,,29.0,0.0,59.2986980625,10.770481318089423,0.0,0.0,0.0,7.84375,-0.047212135046720505,0.04538416862487793,0.0,0.0,,0.0,0.35,1.0,0.0,,,0.019373999999999114,-0.013360670612581229,9.09375,0.0,,,4.547244094488209,0.0,,,,0.0,,0.6722006797790527,-0.2134464532136917,0.0,,0.0,36.93106698045412,-5.7142333984375,11.75,-124.0000228881836,98.3658861240326,21.375,,,0.0,0.166748046875,-115.11991555265456,,0.0,1.0,,-2.782568429208604E8,,3714.28515625,0.03327999999999065,11.574723388671874,1.0,,0.0,9.6585976935264,,4.547244094488209,0.0,0.0,2.269582680599188,0.0,-1.0,0.0,0.37353515625,299.0,-63.520349876539086,0.0,,5.15625,0.460205078125,1.0,0.49065256118774414,0.0,0.0,0.0,,0.0,1.0,-81.7142562866211,1.0,0.0,42.31630763949883,,,0.0,14.40625,,
103.888036,,1.0,9.307291656819276,3650.0,0.0,,,,,354.04045169683815,0.35,20.34375,,,0.0,0.0,,,0.0,,,1.0,,19.15625,0.0,,11.71736745950119,0.0,,0.0,13.25,-0.04898220673203468,0.04613208770751953,0.0,0.0,,,0.35,1.0,0.0,,,0.03868099999999686,-0.09988419344264365,9.0625,,,,4.507874015748052,,,,,0.0,,0.6765953302383423,-0.17117832601070404,0.0,,0.0,37.29150953801212,-5.7142333984375,,-114.857177734375,,,,,0.0,,-105.12005399894078,,,1.0,,-2.782568429208604E8,,3702.85693359375,0.012251000000006229,,1.0,,0.0,6.915268544898175,,4.507874015748052,,0.0,2.021832521588081,0.0,,0.0,,,-54.712558784317636,0.0,,4.875,,1.0,,0.0,0.0,,,,1.0,-75.99996185302734,1.0,,43.15019326776272,,,0.0,14.875,,
103.906509,,1.0,356.765394394382,3650.0,0.0,,,,,2.3796013422301856,0.35,28.90625,,,0.0,0.0,,,0.0,,,1.0,,19.5,0.0,,11.767804590378901,0.0,,0.0,13.25,0.021027253940701485,0.04613208770751953,0.0,0.0,,,0.35,1.0,0.0,,,0.018473000000000184,-0.15111409577700238,11.375,,,,4.527559055118131,,,,,0.0,,0.6856288313865662,-0.14654988050460815,0.0,,0.0,37.64811820571665,-0.0,,-114.857177734375,,,,,0.0,,-99.68779709750308,,,1.0,,-2.782568429208604E8,,3685.71435546875,0.009298000000001139,,1.0,,0.0,6.915268544898175,,4.527559055118131,,0.0,1.9295188879303347,0.0,,0.0,,,-50.74127902899301,0.0,,6.0625,,1.0,,0.0,0.0,,,,1.0,-75.99996185302734,1.0,,43.5320205009061,,,0.0,12.8125,,
103.921917,,1.0,345.76439624196024,3650.0,0.0,,,,,3.8656135776621636,0.35,22.09375,,,0.0,0.0,,,0.0,,,1.0,,19.5,0.0,,11.240119917875873,0.0,,0.0,0.0,-0.050263985991477966,0.04613208770751953,0.0,0.0,,,0.35,1.0,0.0,,,0.015407999999993649,-0.2957672348495714,11.375,,,,4.586614173228368,,,,,0.0,,0.6851100325584412,-0.14654988050460815,0.0,,0.0,37.91196054196816,-0.0,,-114.857177734375,,,,,0.0,,-99.16011242500005,,,1.0,,-2.782568429208604E8,,3685.71435546875,0.007252000000008252,,1.0,,0.0,6.915268544898175,,4.586614173228368,,0.0,1.9632312768336802,0.0,,0.0,,,-51.26896370149604,0.0,,6.9375,,1.0,,0.125,0.0,,,,1.0,-75.99996185302734,1.0,,43.5320205009061,,,0.0,14.65625,,
103.933123,,1.0,341.58577112141654,3650.0,4.15625,,,,,6.521527178322735,0.35,22.09375,,,0.0,0.0,,,0.0,,,1.0,,0.0,0.0,,11.572414766562645,0.0,,0.0,7.0,0.025177771225571632,0.04613208770751953,0.0,0.0,,,0.35,1.0,0.0,,,0.011206000000001382,-0.503182152623264,10.59375,,,,4.606299212598447,,,,,0.0,,0.69490647315979,-0.1513718068599701,0.0,,0.0,38.104030920747164,-0.0,,-106.8571548461914,,,,,0.0,,-94.00496258089007,,,1.0,,-2.782568429208604E8,,3668.572265625,0.006789000000011924,,1.0,,0.0,6.915268544898175,,4.606299212598447,,0.0,1.9861989938964628,0.0,,0.0,,,-47.020445394270645,0.0,,6.9375,,1.0,,4.40625,0.0,,,,1.0,-71.42854309082031,1.0,,43.890238304028486,,,0.0,14.65625,,
103.943768,,1.0,346.69455404049734,3650.0,4.15625,,,,,359.44880066314744,0.35,21.78125,,,0.0,0.0,,,0.0,,,1.0,,0.0,0.0,,11.240567096672535,0.0,,0.0,7.0,0.025177771225571632,0.04613208770751953,0.0,0.0,,,0.35,1.0,0.0,,,0.010645000000010896,-0.649645428281803,10.59375,,,,4.56692913385829,,,,,0.0,,0.69466233253479,-0.1513718068599701,0.0,,0.0,38.26995475569222,-0.0,,-106.8571548461914,,,,,0.0,,-93.67311491099996,,,1.0,,-2.782568429208604E8,,3668.572265625,0.007208999999988919,,1.0,,0.0,6.915268544898175,,4.56692913385829,,0.0,2.020365350077616,0.0,,0.0,,,-47.352293064160754,0.0,,8.3125,,1.0,,4.40625,0.0,,,,1.0,-71.42854309082031,1.0,,43.890238304028486,,,0.0,12.5,,
103.955018,,1.0,341.55629904607935,3650.0,35.5,,,,,358.7112548251523,0.35,21.78125,,,0.0,0.0,,,0.0,,,1.0,,12.78125,0.0,,11.5251646075846,0.0,,0.0,0.0,0.05475020781159401,0.04613208770751953,0.0,0.0,,,0.35,1.0,0.0,,,0.011249999999989768,-0.8625860353994008,13.53125,,,,4.527559055118132,,,,,0.0,,0.694387674331665,-0.10617389529943466,0.0,,0.0,38.46215418845168,-0.0,,-106.8571548461914,,,,,0.0,,-88.4663764705879,,,1.0,,-2.782568429208604E8,,3668.572265625,0.006461000000001604,,1.0,,0.0,6.915268544898175,,4.527559055118132,,0.0,1.9804141918488178,0.0,,0.0,,,-43.15491472308294,0.0,,8.3125,,1.0,,39.09375,0.0,,,,1.0,-66.28568267822266,1.0,,44.22473649224398,,,0.0,12.5,,
103.965717,,1.0,343.93681681496196,3650.0,35.5,,,,,2.5578790956668427,0.35,24.25,,,0.0,0.0,,,0.0,,,1.0,,12.78125,0.0,,11.1434670500266,0.0,,0.0,0.0,0.0238959938287735,0.04613208770751953,0.0,0.0,,,0.35,1.0,0.0,,,0.010699000000002457,-1.0585358547443977,14.625,,,,4.527559055118132,,,,,0.0,,0.7043977379798889,-0.14731284976005554,0.0,,0.0,38.65300296723068,-0.0,,-106.8571548461914,,,,,0.0,,-88.0846789130299,,,1.0,,-2.782568429208604E8,,3651.4287109375,0.006596999999999298,,1.0,,0.0,6.915268544898175,,4.527559055118132,,0.0,1.9694588013338514,0.0,,0.0,,,-43.53661228064094,0.0,,9.625,,1.0,,39.09375,0.0,,,,1.0,-66.28568267822266,1.0,,44.22473649224398,,,0.0,12.65625,,
