TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Motor 2 Speed,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Shooter Motor 1 Speed,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Shooter Motor 2 Percent,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Shooter Motor 2 in Voltage,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Photon Cannon State,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Shooter Motor 1 in Voltage,Robot Side Tilt Angle,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,RIO Input Voltage,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
253.27226,0.0,0.0,359.33102786758184,0.0,0.0,0.0,,0.0,-1.0,-0.0,0.2389138533842247,0.0,-0.0,0.0,-1.369359440907175,0.0,0.0,-0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,69.781485075,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04721713066101074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.84375,0.02431699999999637,-0.8666494920978407,0.0,0.0,,0.0,8.602362204724358,0.0,0.0,,,,0.0,0.0,0.0,0.0,3.497574607448723E-7,0.0,-179.49194341660876,12.9,-0.0,12.9140625,88.63064055909283,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024029000000012957,12.69928564453125,1.0,,0.0,6.4453879783939945,,8.602362204724358,1.0,0.0,-0.12561216933269556,0.0,-1.0,0.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,1.0,0.495606005191803,0.0,0.0,0.0,,38.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
253.301805,0.0,0.0,359.2808438014205,0.0,0.0,0.0,,0.0,-1.0,0.0,0.0,0.0,-0.0,0.0,-0.4583564580004378,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,69.96459052499999,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04721713066101074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.8359375,0.029545000000013033,-0.865099561672628,0.0,0.0,,0.0,8.602362204724358,0.0,0.0,,,,0.0,0.0,0.0,0.0,3.497574607448723E-7,0.0,-179.49236711503363,12.9,-0.0,12.921875,89.54164354199956,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020189999999985275,12.69928564453125,1.0,,0.0,6.4453879783939945,,8.602362204724358,1.0,0.0,-0.1027719663384412,0.0,-1.0,0.0,0.0,313.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6283461451530457,0.0,0.0,0.0,,38.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
253.329871,0.0,0.0,359.3798366826381,0.0,0.0,0.0,,0.0,-1.0,0.0,0.0,0.0,-0.0,0.0,-0.4583564580004378,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,70.0103668875,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04721713066101074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.8359375,0.028065999999995483,-0.8617982428022677,0.0,0.0,,0.0,8.58267716535428,0.0,0.0,,,,0.0,0.0,0.0,0.0,3.497574607448723E-7,0.0,-179.49153608443538,12.950000000000001,-0.0,12.9140625,89.54164354199956,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03144100000000094,12.693003173828124,1.0,,0.0,6.4453879783939945,,8.58267716535428,1.0,0.0,-0.11494886625274661,0.0,-1.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4905890226364136,0.0,0.0,0.0,,38.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
253.366987,0.0,0.0,359.1870162788839,0.0,0.0,0.0,,0.0,-1.0,0.0,0.23910550546303683,0.0,-0.0,0.0,-0.6820603931726481,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,69.68993234999999,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.047016143798828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.84375,0.037115999999997484,-0.8632031043511125,0.0,0.0,,0.0,8.622047244094437,0.0,0.0,,,,0.0,0.0,0.0,0.0,3.497574607448723E-7,0.0,-179.48248505364168,12.9,-0.0,12.921875,89.31793960682735,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02738500000000954,12.693003173828124,1.0,,0.0,6.586656783733361,,8.622047244094437,1.0,0.0,-0.12016322254401494,0.0,-1.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5052276849746704,0.0,0.0,0.0,,38.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
253.401164,0.0,0.0,359.3276599693974,0.0,0.0,0.0,,0.0,-1.0,0.0,359.8559302263361,0.0,-0.0,0.0,-0.22736301099055822,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,69.96459052499999,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.047016143798828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.84375,0.03417699999999968,-0.8605018471220354,0.0,0.0,,0.0,8.602362204724358,0.0,0.0,,,,0.0,0.0,0.0,0.0,3.497574607448723E-7,0.0,-179.4806720690262,12.9,-0.0,12.921875,89.77263698900944,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031871999999992795,12.686720703125,1.0,,0.0,6.586656783733361,,8.602362204724358,1.0,0.0,-0.11085779537461936,0.0,-1.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,1.0,0.508561372756958,0.0,0.0,0.0,,38.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
253.439484,0.0,0.0,359.3299053310017,0.0,0.0,0.0,,0.0,-1.0,0.0,0.0957256603662406,0.0,-0.0,0.0,-0.6740368979845073,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,69.781485075,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.047016143798828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.8359375,0.0383199999999988,-0.855018277488411,0.0,0.0,,0.0,8.5629921259842,0.0,0.0,,,,0.0,0.0,0.0,0.0,3.497574607448723E-7,0.0,-179.47395184710916,12.950000000000001,-0.0,12.9140625,89.32596310201549,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04544799999999327,12.705568115234374,1.0,,0.0,6.586656783733361,,8.5629921259842,1.0,0.0,-0.10807176516113261,0.0,-1.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,1.0,0.47373801469802856,0.0,0.0,0.0,,38.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
253.507817,0.0,0.0,359.185651004277,0.0,0.0,0.0,,0.0,-1.0,0.0,359.90419734423705,0.0,-0.0,0.0,-0.6820603931726481,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,69.68993234999999,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04705619812011719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.8359375,0.06833299999999554,-0.8571960409807088,0.0,0.0,,0.0,8.602362204724358,0.0,0.0,,,,0.0,0.0,0.0,0.0,3.497574607448723E-7,0.0,-179.47282075740225,12.950000000000001,-0.0,12.9140625,89.31793960682735,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026767000000006647,12.693003173828124,1.0,,0.0,6.510700586914036,,8.602362204724358,1.0,0.0,-0.11813480714410997,0.0,-1.0,0.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,1.0,0.511583685874939,0.0,0.0,0.0,,38.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
253.542045,0.0,0.0,359.4241823246878,0.0,0.0,0.0,,0.0,-1.0,0.0,0.0,0.0,-0.0,0.0,-0.45292162896119237,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,69.781485075,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04705619812011719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.8515625,0.034228000000013026,-0.8530472494249877,0.0,0.0,,0.0,8.641732283464515,0.0,0.0,,,,0.0,0.0,0.0,0.0,3.497574607448723E-7,0.0,-179.47031976969777,12.9,-0.0,12.921875,89.54707837103881,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04473600000000033,12.705568115234374,1.0,,0.0,6.510700586914036,,8.641732283464515,1.0,0.0,-0.11775885708036916,0.0,-1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4879525899887085,0.0,0.0,0.0,,38.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
253.595074,0.0,0.0,359.2277387304537,0.0,0.0,0.0,,0.0,-1.0,0.00984067921604054,0.14479474251755228,0.0,-0.0,0.0,-0.9093804491991335,0.0,0.0,0.00984067921604054,0.0,0.0,0.0,,,0.0,,0.0,0.0,69.68993234999999,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04705619812011719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.84375,0.05302900000000932,-0.8454355368915455,0.0,0.0,87.4,0.0,8.602362204724358,0.0,0.0,,,,0.0,0.0,0.0,0.0,3.497574607448723E-7,0.0,-179.46738797571737,12.9,-0.0,12.921875,89.09061955080087,0.0,0.0,59.159105815478796,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03040299999997842,12.705568115234374,1.0,88.8,0.0,6.510700586914036,,8.602362204724358,1.0,0.0,-0.12088100861143748,0.0,-1.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5227668881416321,0.0,0.0,0.0,,38.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
253.633736,0.0,0.0,359.4251483804823,0.0,0.0,0.0,,0.0,-1.0,0.017211410869260414,359.8083855962645,0.0,-0.0,0.0,-0.45292162896119237,0.0,0.0,0.017211410869260414,0.0,0.0,0.0,,,0.0,,0.0,0.0,69.8730378,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04705619812011719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.84375,0.038661999999987984,-0.8435157889778023,0.0,0.0,,0.0,8.602362204724358,0.0,0.0,,,,0.0,0.0,0.0,0.0,3.497574607448723E-7,0.0,-179.46620604615697,12.9,-0.0,12.921875,89.54707837103881,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02622299999998745,12.7118505859375,1.0,,0.0,6.510700586914036,,8.602362204724358,1.0,0.0,-0.11493736976168252,0.0,-1.0,0.0,0.0,224.0,0.0,0.0,0.0,0.0,0.0,1.0,0.46142491698265076,0.0,0.0,0.0,,38.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
253.666614,0.0,0.0,359.2796507007883,0.0,0.0,0.0,,0.0,-1.0,0.017211410869260414,359.66384387730517,0.0,-0.0,0.0,-0.6820603931726481,0.0,0.0,0.017211410869260414,0.0,0.0,0.0,,,0.0,,0.0,0.0,69.8272614375,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04705619812011719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.8515625,0.03287800000001084,-0.8446181258028523,0.0,0.0,,0.0,8.602362204724358,0.0,0.0,,,,0.0,0.0,0.0,0.0,3.497574607448723E-7,0.0,-179.46668051721917,12.85,-0.0,12.921875,89.31793960682735,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0342629999999815,12.693003173828124,1.0,,0.0,6.510700586914036,,8.602362204724358,1.0,0.0,-0.1226030213333036,0.0,-1.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5337308049201965,0.0,0.0,0.0,,38.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
253.707344,0.0,0.0,359.18360490278894,0.0,0.0,0.0,,0.0,-1.0,0.02215998249778755,0.14406498535845164,0.0,-0.0,0.0,-0.6847775070091444,0.0,0.0,0.02215998249778755,0.0,0.0,0.0,,,0.0,,0.0,0.0,70.05614325,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.046906471252441406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.84375,0.04072999999999638,-0.8472905261992487,0.0,0.0,,0.0,8.54330708661412,0.0,0.0,,,,0.0,0.0,0.0,0.0,3.497574607448723E-7,0.0,-179.4635491235317,12.85,-0.0,12.921875,89.31522249299086,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0277370000000019,12.705568115234374,1.0,,0.0,6.569026949226073,,8.54330708661412,1.0,0.0,-0.11858224228766444,0.0,-1.0,0.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5011252164840698,0.0,0.0,0.0,,38.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
253.742083,0.0,0.0,359.28084405319487,0.0,0.0,0.0,,0.0,-1.0,0.030331133085491478,359.952057446761,0.0,-0.0,0.0,-0.45653041409904915,0.0,0.0,0.030331133085491478,0.0,0.0,0.0,,,0.0,,0.0,0.0,69.7357087125,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.046906471252441406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.84375,0.03473900000000185,-0.8446412671096137,0.0,0.0,,0.0,8.484251968503884,0.0,0.0,,,,0.0,0.0,0.0,0.0,3.497574607448723E-7,0.0,-179.46143921582723,12.9,-0.0,12.921875,89.54346958590095,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026772999999991498,12.686720703125,1.0,,0.0,6.569026949226073,,8.484251968503884,1.0,0.0,-0.11954133398202337,0.0,-1.0,0.0,0.0,285.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5099307894706726,0.0,0.0,0.0,,38.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
253.782179,0.0,0.0,359.33046578905817,0.0,0.0,0.0,,0.0,-1.0,0.03780395327634134,359.8565314340762,0.0,-0.0,0.0,-0.4547188616931379,0.0,0.0,0.03780395327634134,0.0,0.0,0.0,,,0.0,,0.0,0.0,69.8730378,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.046906471252441406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.84375,0.04009600000000546,-0.842472350755744,0.0,0.0,,0.0,8.54330708661412,0.0,0.0,,,,0.0,0.0,0.0,0.0,3.497574607448723E-7,0.0,-179.45932910812272,12.85,-0.0,12.9140625,89.54528113830686,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023005999999980986,12.69928564453125,1.0,,0.0,6.569026949226073,,8.54330708661412,1.0,0.0,-0.12194698940165279,0.0,-1.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5208002924919128,0.0,0.0,0.0,,38.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
253.813185,0.0,0.0,359.1377566650461,0.0,0.0,0.0,,0.0,-1.0,0.06055462521891198,359.85629798256406,0.0,-0.0,0.0,-0.45653041409904915,0.0,0.0,0.06055462521891198,0.0,0.0,0.0,,,0.0,,0.0,0.0,69.9188141625,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.046906471252441406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.8359375,0.031005999999990763,-0.8401486036540053,0.0,0.0,,0.0,8.562992125984199,0.0,0.0,,,,0.0,0.0,0.0,0.0,3.497574607448723E-7,0.0,-179.45858028654754,12.85,-0.0,12.921875,89.54346958590095,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03566899999998441,12.693003173828124,1.0,,0.0,6.569026949226073,,8.562992125984199,1.0,0.0,-0.12829519604980918,0.0,-1.0,0.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5073271989822388,0.0,0.0,0.0,,38.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
253.856692,0.0,0.0,359.18428712372787,0.0,0.0,0.0,,0.0,-1.0,0.09229479283244779,359.90403690371113,0.0,-0.0,0.0,-0.9093804491991335,0.0,0.0,0.09229479283244779,0.0,0.0,0.0,,,0.0,,0.0,0.0,69.68993234999999,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0469355583190918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.8515625,0.04350700000000529,-0.8459234189204329,0.0,0.0,,0.0,8.582677165354276,0.0,0.0,,,,0.0,0.0,0.0,0.0,3.497574607448723E-7,0.0,-179.45311265565618,12.85,-0.0,12.921875,89.09061955080087,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027270999999984724,12.693003173828124,1.0,,0.0,6.459692224289393,,8.582677165354276,1.0,0.0,-0.12334847344956076,0.0,-1.0,0.0,0.0,311.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4994657337665558,0.0,0.0,0.0,,38.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
253.887844,0.0,0.0,359.33046578905817,0.0,0.0,0.0,,0.0,-1.0,0.1422864491933246,359.8565314340762,0.0,-0.0,0.0,-0.6847775070091444,0.0,0.0,0.1422864491933246,0.0,0.0,0.0,,,0.0,,0.0,0.0,69.64415598750001,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0469355583190918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.859375,0.03115199999999163,-0.8494026140390764,0.0,0.0,,0.0,8.661417322834591,0.0,0.0,,,,0.0,0.0,0.0,0.0,3.497574607448723E-7,0.0,-179.4504365292337,12.9,-0.0,12.9140625,89.31522249299086,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0186339999999916,12.686720703125,1.0,,0.0,6.459692224289393,,8.661417322834591,1.0,0.0,-0.12166980456792706,0.0,-1.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5256685614585876,0.0,0.0,0.0,,38.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
253.910298,0.0,0.0,359.33046392319994,0.0,0.0,0.0,,0.0,-1.0,0.14972471161783024,359.95217700104854,0.0,-0.0,0.0,-0.9022211615301501,0.0,0.0,0.14972471161783024,0.0,0.0,0.0,,,0.0,,0.0,0.0,69.64415598750001,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0469355583190918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.8515625,0.02245400000001041,-0.8494266524920718,0.0,0.0,,0.0,8.681102362204669,0.0,0.0,,,,0.0,0.0,0.0,0.0,3.497574607448723E-7,0.0,-179.44871978476482,12.9,-0.0,12.921875,89.09777883846985,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02367199999997638,12.693003173828124,1.0,,0.0,6.459692224289393,,8.681102362204669,1.0,0.0,-0.12624749245155525,0.0,-1.0,0.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5207130908966064,0.0,0.0,0.0,,38.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
253.937822,0.0,0.0,359.1391932118489,0.0,0.0,0.0,,0.0,-1.0,0.20065997981159206,0.0,0.0,-0.0,0.0,-0.6766903402793218,0.0,0.0,0.20065997981159206,0.0,0.0,0.0,,,0.0,,0.0,0.0,69.5526032625,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0469355583190918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.84375,0.02752399999999966,-0.8469470412693072,0.0,0.0,,0.0,8.641732283464512,0.0,0.0,,,,0.0,0.0,0.0,0.0,3.497574607448723E-7,0.0,-179.44442044323856,12.85,-0.0,12.9140625,89.32330965972068,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017718999999999596,12.69928564453125,1.0,,0.0,6.459692224289393,,8.641732283464512,1.0,0.0,-0.118885672843203,0.0,-1.0,0.0,0.0,313.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5478430390357971,0.0,0.0,0.0,,38.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
253.960004,0.0,0.0,359.2329099071327,0.0,0.0,0.0,,0.0,-1.0,0.21027074689068592,359.8082327860958,0.0,-0.0,0.0,-0.6793647554652438,0.0,0.0,0.21027074689068592,0.0,0.0,0.0,,,0.0,,0.0,0.0,69.96459052499999,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0469355583190918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.8515625,0.0221819999999866,-0.852167001183182,0.0,0.0,,0.0,8.602362204724354,0.0,0.0,,,,0.0,0.0,0.0,0.0,3.497574607448723E-7,0.0,-179.44431123382464,12.9,-0.0,12.921875,89.32063524453476,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01720600000001582,12.69928564453125,1.0,,0.0,6.459692224289393,,8.602362204724354,1.0,0.0,-0.1222238975311924,0.0,-1.0,0.0,0.0,419.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6030636429786682,0.0,0.0,0.0,,38.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
253.981495,0.0,0.0,359.3756792074258,0.0,0.0,0.0,,0.0,-1.0,0.21027074689068592,0.09604748435436984,0.0,-0.0,0.0,-0.4547188616931379,0.0,0.0,0.21027074689068592,0.0,0.0,0.0,,,0.0,,0.0,0.0,69.64415598750001,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0469355583190918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.84375,0.021490999999997484,-0.8517416970226355,0.0,0.0,,0.0,8.543307086614117,0.0,0.0,,,,0.0,0.0,0.0,0.0,3.497574607448723E-7,0.0,-179.44337591657188,12.9,-0.0,12.9296875,89.54528113830686,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021024000000011256,12.693003173828124,1.0,,0.0,6.459692224289393,,8.543307086614117,1.0,0.0,-0.1245425200188564,0.0,-1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4684152901172638,0.0,0.0,0.0,,38.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
254.007475,0.0,0.0,359.093655560067,0.0,0.0,0.0,,0.0,-1.0,0.21027074689068592,359.76149750297867,0.0,-0.0,0.0,-0.9022211615301501,0.0,0.0,0.21027074689068592,0.0,0.0,0.0,,,0.0,,0.0,0.0,69.781485075,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0469362735748291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.84375,0.02598000000000411,-0.8462926780052374,0.0,0.0,,0.0,8.48425196850388,0.0,0.0,,,,0.0,0.0,0.0,0.0,3.497574607448723E-7,0.0,-179.44454768597362,12.9,-0.0,12.9296875,89.09777883846985,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02642499999998904,12.7118505859375,1.0,,0.0,6.586532663316583,,8.48425196850388,1.0,0.0,-0.12993077854779925,0.0,-1.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5781128406524658,0.0,0.0,0.0,,38.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
254.03997,0.0,0.0,359.37672859262216,0.0,0.0,0.0,,0.0,-1.0,0.22022268536002737,359.7602842058,0.0,-0.0,0.0,-0.6847775070091444,0.0,0.0,0.22022268536002737,0.0,0.0,0.0,,,0.0,,0.0,0.0,69.8730378,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0469362735748291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.84375,0.03249500000001149,-0.8445963376101554,0.0,0.0,,0.0,8.543307086614117,0.0,0.0,,,,0.0,0.0,0.0,0.0,3.497574607448723E-7,0.0,-179.44629026439858,12.9,-0.0,12.921875,89.31522249299086,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023509999999987485,12.7118505859375,1.0,,0.0,6.586532663316583,,8.543307086614117,1.0,0.0,-0.13096202908716406,0.0,-1.0,0.0,0.0,221.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5151180028915405,0.0,0.0,0.0,,38.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
